"No.","Time","Source","Destination","Protocol","Length","HID Data","Info"
"5359","56.674239","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5361","56.675229","1.1.1","host","USB","35","00ff0000ffff0000","URB_INTERRUPT in"
"5363","56.676226","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"5365","56.677226","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5367","56.678228","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5369","56.679226","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5371","56.680228","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5373","56.681228","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"5375","56.682228","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"5377","56.683228","1.1.1","host","USB","35","00fefe00fefffeff","URB_INTERRUPT in"
"5379","56.684227","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5381","56.685226","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"5383","56.686226","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"5385","56.687226","1.1.1","host","USB","35","00ff0000ffff0000","URB_INTERRUPT in"
"5387","56.688226","1.1.1","host","USB","35","00fefe00fefffeff","URB_INTERRUPT in"
"5389","56.689226","1.1.1","host","USB","35","00ff0000ffff0000","URB_INTERRUPT in"
"5391","56.690226","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"5393","56.691226","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"5395","56.692227","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5397","56.693226","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"5399","56.694228","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"5401","56.695227","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"5403","56.696228","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5405","56.697227","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5407","56.698228","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5409","56.699229","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"5411","56.700229","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"5413","56.701227","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5415","56.702227","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"5417","56.703227","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5419","56.704227","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"5421","56.705226","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"5423","56.706226","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5425","56.707226","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"5427","56.708227","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"5429","56.709227","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5431","56.710227","1.1.1","host","USB","35","00fefe00fefffeff","URB_INTERRUPT in"
"5433","56.711227","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"5435","56.712227","1.1.1","host","USB","35","0000fd000000fdff","URB_INTERRUPT in"
"5437","56.713226","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"5439","56.714228","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"5441","56.715227","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"5443","56.716228","1.1.1","host","USB","35","00fefe00fefffeff","URB_INTERRUPT in"
"5445","56.717227","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"5447","56.718226","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"5449","56.719227","1.1.1","host","USB","35","0000fd000000fdff","URB_INTERRUPT in"
"5451","56.720227","1.1.1","host","USB","35","00fffd00fffffdff","URB_INTERRUPT in"
"5453","56.721228","1.1.1","host","USB","35","00fefd00fefffdff","URB_INTERRUPT in"
"5455","56.722227","1.1.1","host","USB","35","00fffc00fffffcff","URB_INTERRUPT in"
"5457","56.723226","1.1.1","host","USB","35","00fcfc00fcfffcff","URB_INTERRUPT in"
"5459","56.724226","1.1.1","host","USB","35","00fffc00fffffcff","URB_INTERRUPT in"
"5461","56.725226","1.1.1","host","USB","35","00fffc00fffffcff","URB_INTERRUPT in"
"5463","56.726227","1.1.1","host","USB","35","00fefc00fefffcff","URB_INTERRUPT in"
"5465","56.727228","1.1.1","host","USB","35","00fdfb00fdfffbff","URB_INTERRUPT in"
"5467","56.728229","1.1.1","host","USB","35","00fdfb00fdfffbff","URB_INTERRUPT in"
"5469","56.729233","1.1.1","host","USB","35","00fffc00fffffcff","URB_INTERRUPT in"
"5471","56.730230","1.1.1","host","USB","35","00fcfb00fcfffbff","URB_INTERRUPT in"
"5473","56.731229","1.1.1","host","USB","35","00fefb00fefffbff","URB_INTERRUPT in"
"5475","56.732229","1.1.1","host","USB","35","00fefa00fefffaff","URB_INTERRUPT in"
"5477","56.733228","1.1.1","host","USB","35","00fcfb00fcfffbff","URB_INTERRUPT in"
"5479","56.734226","1.1.1","host","USB","35","00fdfb00fdfffbff","URB_INTERRUPT in"
"5481","56.735227","1.1.1","host","USB","35","00fdf900fdfff9ff","URB_INTERRUPT in"
"5483","56.736226","1.1.1","host","USB","35","00fdfc00fdfffcff","URB_INTERRUPT in"
"5485","56.737227","1.1.1","host","USB","35","00fcf900fcfff9ff","URB_INTERRUPT in"
"5487","56.738226","1.1.1","host","USB","35","00fefa00fefffaff","URB_INTERRUPT in"
"5489","56.739227","1.1.1","host","USB","35","00fbfa00fbfffaff","URB_INTERRUPT in"
"5491","56.740226","1.1.1","host","USB","35","00fcfa00fcfffaff","URB_INTERRUPT in"
"5493","56.741226","1.1.1","host","USB","35","00fffb00fffffbff","URB_INTERRUPT in"
"5495","56.742226","1.1.1","host","USB","35","00faf900fafff9ff","URB_INTERRUPT in"
"5497","56.743226","1.1.1","host","USB","35","00fdfb00fdfffbff","URB_INTERRUPT in"
"5499","56.744226","1.1.1","host","USB","35","00fbf800fbfff8ff","URB_INTERRUPT in"
"5501","56.745226","1.1.1","host","USB","35","00fdfa00fdfffaff","URB_INTERRUPT in"
"5503","56.746228","1.1.1","host","USB","35","00fcfa00fcfffaff","URB_INTERRUPT in"
"5505","56.747229","1.1.1","host","USB","35","00fbf900fbfff9ff","URB_INTERRUPT in"
"5507","56.748229","1.1.1","host","USB","35","00fcfa00fcfffaff","URB_INTERRUPT in"
"5509","56.749226","1.1.1","host","USB","35","00fff900fffff9ff","URB_INTERRUPT in"
"5511","56.750228","1.1.1","host","USB","35","00fafa00fafffaff","URB_INTERRUPT in"
"5513","56.751228","1.1.1","host","USB","35","00faf800fafff8ff","URB_INTERRUPT in"
"5515","56.752227","1.1.1","host","USB","35","00fbf900fbfff9ff","URB_INTERRUPT in"
"5517","56.753226","1.1.1","host","USB","35","00fdf900fdfff9ff","URB_INTERRUPT in"
"5519","56.754226","1.1.1","host","USB","35","00fbf900fbfff9ff","URB_INTERRUPT in"
"5521","56.755226","1.1.1","host","USB","35","00fcf900fcfff9ff","URB_INTERRUPT in"
"5523","56.756226","1.1.1","host","USB","35","00fbf800fbfff8ff","URB_INTERRUPT in"
"5525","56.757226","1.1.1","host","USB","35","00fbf900fbfff9ff","URB_INTERRUPT in"
"5527","56.758227","1.1.1","host","USB","35","00fcf900fcfff9ff","URB_INTERRUPT in"
"5529","56.759229","1.1.1","host","USB","35","00fcf800fcfff8ff","URB_INTERRUPT in"
"5531","56.760228","1.1.1","host","USB","35","00fbf900fbfff9ff","URB_INTERRUPT in"
"5533","56.761227","1.1.1","host","USB","35","00fbf900fbfff9ff","URB_INTERRUPT in"
"5535","56.762227","1.1.1","host","USB","35","00faf700fafff7ff","URB_INTERRUPT in"
"5537","56.763228","1.1.1","host","USB","35","00fcf800fcfff8ff","URB_INTERRUPT in"
"5539","56.764229","1.1.1","host","USB","35","00f8f800f8fff8ff","URB_INTERRUPT in"
"5541","56.765229","1.1.1","host","USB","35","00fcf700fcfff7ff","URB_INTERRUPT in"
"5543","56.766228","1.1.1","host","USB","35","00faf900fafff9ff","URB_INTERRUPT in"
"5545","56.767277","1.1.1","host","USB","35","00fcf800fcfff8ff","URB_INTERRUPT in"
"5547","56.768227","1.1.1","host","USB","35","00fbf800fbfff8ff","URB_INTERRUPT in"
"5549","56.769226","1.1.1","host","USB","35","00f9f700f9fff7ff","URB_INTERRUPT in"
"5551","56.770227","1.1.1","host","USB","35","00fcf700fcfff7ff","URB_INTERRUPT in"
"5553","56.771228","1.1.1","host","USB","35","00faf800fafff8ff","URB_INTERRUPT in"
"5555","56.772226","1.1.1","host","USB","35","00faf800fafff8ff","URB_INTERRUPT in"
"5557","56.773226","1.1.1","host","USB","35","00fdf800fdfff8ff","URB_INTERRUPT in"
"5559","56.774228","1.1.1","host","USB","35","00faf900fafff9ff","URB_INTERRUPT in"
"5561","56.775228","1.1.1","host","USB","35","00f9f600f9fff6ff","URB_INTERRUPT in"
"5563","56.776228","1.1.1","host","USB","35","00fef800fefff8ff","URB_INTERRUPT in"
"5565","56.777227","1.1.1","host","USB","35","00f9f700f9fff7ff","URB_INTERRUPT in"
"5567","56.778227","1.1.1","host","USB","35","00fbf700fbfff7ff","URB_INTERRUPT in"
"5569","56.779228","1.1.1","host","USB","35","00faf700fafff7ff","URB_INTERRUPT in"
"5571","56.780228","1.1.1","host","USB","35","00fbf900fbfff9ff","URB_INTERRUPT in"
"5573","56.781228","1.1.1","host","USB","35","00fdf800fdfff8ff","URB_INTERRUPT in"
"5575","56.782227","1.1.1","host","USB","35","00fbf800fbfff8ff","URB_INTERRUPT in"
"5577","56.783227","1.1.1","host","USB","35","00fbf800fbfff8ff","URB_INTERRUPT in"
"5579","56.784228","1.1.1","host","USB","35","00fcf700fcfff7ff","URB_INTERRUPT in"
"5581","56.785228","1.1.1","host","USB","35","00fbf900fbfff9ff","URB_INTERRUPT in"
"5583","56.786227","1.1.1","host","USB","35","00fbf700fbfff7ff","URB_INTERRUPT in"
"5585","56.787227","1.1.1","host","USB","35","00fdf900fdfff9ff","URB_INTERRUPT in"
"5587","56.788227","1.1.1","host","USB","35","00fcf900fcfff9ff","URB_INTERRUPT in"
"5589","56.789229","1.1.1","host","USB","35","00fcf800fcfff8ff","URB_INTERRUPT in"
"5591","56.790227","1.1.1","host","USB","35","00fcf900fcfff9ff","URB_INTERRUPT in"
"5593","56.791227","1.1.1","host","USB","35","00fcf900fcfff9ff","URB_INTERRUPT in"
"5595","56.792227","1.1.1","host","USB","35","00fef900fefff9ff","URB_INTERRUPT in"
"5597","56.793227","1.1.1","host","USB","35","00fdf900fdfff9ff","URB_INTERRUPT in"
"5599","56.794227","1.1.1","host","USB","35","00fdf900fdfff9ff","URB_INTERRUPT in"
"5601","56.795226","1.1.1","host","USB","35","00fefa00fefffaff","URB_INTERRUPT in"
"5603","56.796227","1.1.1","host","USB","35","00fcf800fcfff8ff","URB_INTERRUPT in"
"5605","56.797228","1.1.1","host","USB","35","00fffb00fffffbff","URB_INTERRUPT in"
"5607","56.798229","1.1.1","host","USB","35","00fef800fefff8ff","URB_INTERRUPT in"
"5609","56.799229","1.1.1","host","USB","35","00fdfa00fdfffaff","URB_INTERRUPT in"
"5611","56.800227","1.1.1","host","USB","35","00fef900fefff9ff","URB_INTERRUPT in"
"5613","56.801227","1.1.1","host","USB","35","00fffa00fffffaff","URB_INTERRUPT in"
"5615","56.802228","1.1.1","host","USB","35","0000fb000000fbff","URB_INTERRUPT in"
"5617","56.803227","1.1.1","host","USB","35","00fff900fffff9ff","URB_INTERRUPT in"
"5619","56.804227","1.1.1","host","USB","35","00fdfb00fdfffbff","URB_INTERRUPT in"
"5621","56.805227","1.1.1","host","USB","35","00fff900fffff9ff","URB_INTERRUPT in"
"5623","56.806227","1.1.1","host","USB","35","0000fb000000fbff","URB_INTERRUPT in"
"5625","56.807227","1.1.1","host","USB","35","00fff900fffff9ff","URB_INTERRUPT in"
"5627","56.808227","1.1.1","host","USB","35","00fffb00fffffbff","URB_INTERRUPT in"
"5629","56.809227","1.1.1","host","USB","35","00fffb00fffffbff","URB_INTERRUPT in"
"5631","56.810227","1.1.1","host","USB","35","0000fa000000faff","URB_INTERRUPT in"
"5633","56.811227","1.1.1","host","USB","35","0000fa000000faff","URB_INTERRUPT in"
"5635","56.812227","1.1.1","host","USB","35","00fffb00fffffbff","URB_INTERRUPT in"
"5637","56.813228","1.1.1","host","USB","35","0000fb000000fbff","URB_INTERRUPT in"
"5639","56.814228","1.1.1","host","USB","35","0000f9000000f9ff","URB_INTERRUPT in"
"5641","56.815229","1.1.1","host","USB","35","00fffc00fffffcff","URB_INTERRUPT in"
"5643","56.816227","1.1.1","host","USB","35","0000fa000000faff","URB_INTERRUPT in"
"5645","56.817226","1.1.1","host","USB","35","0000fb000000fbff","URB_INTERRUPT in"
"5647","56.818227","1.1.1","host","USB","35","0001fb000100fbff","URB_INTERRUPT in"
"5649","56.819269","1.1.1","host","USB","35","0000fb000000fbff","URB_INTERRUPT in"
"5651","56.820227","1.1.1","host","USB","35","0000fc000000fcff","URB_INTERRUPT in"
"5653","56.821228","1.1.1","host","USB","35","0000fb000000fbff","URB_INTERRUPT in"
"5655","56.822227","1.1.1","host","USB","35","0001fb000100fbff","URB_INTERRUPT in"
"5657","56.823227","1.1.1","host","USB","35","0000fb000000fbff","URB_INTERRUPT in"
"5659","56.824229","1.1.1","host","USB","35","0002fb000200fbff","URB_INTERRUPT in"
"5661","56.825227","1.1.1","host","USB","35","0000fb000000fbff","URB_INTERRUPT in"
"5663","56.826227","1.1.1","host","USB","35","0002fa000200faff","URB_INTERRUPT in"
"5665","56.827231","1.1.1","host","USB","35","0000fb000000fbff","URB_INTERRUPT in"
"5667","56.828229","1.1.1","host","USB","35","0003fc000300fcff","URB_INTERRUPT in"
"5669","56.829229","1.1.1","host","USB","35","0000fb000000fbff","URB_INTERRUPT in"
"5671","56.830230","1.1.1","host","USB","35","0001fc000100fcff","URB_INTERRUPT in"
"5673","56.831228","1.1.1","host","USB","35","0002fb000200fbff","URB_INTERRUPT in"
"5675","56.832227","1.1.1","host","USB","35","0000fb000000fbff","URB_INTERRUPT in"
"5677","56.833227","1.1.1","host","USB","35","0002fb000200fbff","URB_INTERRUPT in"
"5679","56.834227","1.1.1","host","USB","35","0003fb000300fbff","URB_INTERRUPT in"
"5681","56.835228","1.1.1","host","USB","35","0002fc000200fcff","URB_INTERRUPT in"
"5683","56.836228","1.1.1","host","USB","35","0002fb000200fbff","URB_INTERRUPT in"
"5685","56.837227","1.1.1","host","USB","35","0003fc000300fcff","URB_INTERRUPT in"
"5687","56.838227","1.1.1","host","USB","35","0002fb000200fbff","URB_INTERRUPT in"
"5689","56.839229","1.1.1","host","USB","35","0003fb000300fbff","URB_INTERRUPT in"
"5691","56.840229","1.1.1","host","USB","35","0002fc000200fcff","URB_INTERRUPT in"
"5693","56.841228","1.1.1","host","USB","35","0002fc000200fcff","URB_INTERRUPT in"
"5695","56.842228","1.1.1","host","USB","35","0002fc000200fcff","URB_INTERRUPT in"
"5697","56.843228","1.1.1","host","USB","35","0002fb000200fbff","URB_INTERRUPT in"
"5699","56.844227","1.1.1","host","USB","35","0003fc000300fcff","URB_INTERRUPT in"
"5701","56.845227","1.1.1","host","USB","35","0004fa000400faff","URB_INTERRUPT in"
"5703","56.846227","1.1.1","host","USB","35","0003fd000300fdff","URB_INTERRUPT in"
"5705","56.847228","1.1.1","host","USB","35","0005fa000500faff","URB_INTERRUPT in"
"5707","56.848229","1.1.1","host","USB","35","0002fd000200fdff","URB_INTERRUPT in"
"5709","56.849227","1.1.1","host","USB","35","0003fb000300fbff","URB_INTERRUPT in"
"5711","56.850230","1.1.1","host","USB","35","0005fc000500fcff","URB_INTERRUPT in"
"5713","56.851228","1.1.1","host","USB","35","0003fc000300fcff","URB_INTERRUPT in"
"5715","56.852229","1.1.1","host","USB","35","0004fb000400fbff","URB_INTERRUPT in"
"5717","56.853228","1.1.1","host","USB","35","0005fd000500fdff","URB_INTERRUPT in"
"5719","56.854226","1.1.1","host","USB","35","0001fb000100fbff","URB_INTERRUPT in"
"5721","56.855228","1.1.1","host","USB","35","0007fc000700fcff","URB_INTERRUPT in"
"5723","56.856228","1.1.1","host","USB","35","0001fb000100fbff","URB_INTERRUPT in"
"5725","56.857228","1.1.1","host","USB","35","0005fb000500fbff","URB_INTERRUPT in"
"5727","56.858228","1.1.1","host","USB","35","0004fc000400fcff","URB_INTERRUPT in"
"5729","56.859231","1.1.1","host","USB","35","0004fb000400fbff","URB_INTERRUPT in"
"5731","56.860228","1.1.1","host","USB","35","0004fc000400fcff","URB_INTERRUPT in"
"5733","56.861228","1.1.1","host","USB","35","0003fb000300fbff","URB_INTERRUPT in"
"5735","56.862228","1.1.1","host","USB","35","0004fc000400fcff","URB_INTERRUPT in"
"5737","56.863229","1.1.1","host","USB","35","0004fc000400fcff","URB_INTERRUPT in"
"5739","56.864229","1.1.1","host","USB","35","0004fb000400fbff","URB_INTERRUPT in"
"5741","56.865230","1.1.1","host","USB","35","0004fd000400fdff","URB_INTERRUPT in"
"5743","56.866229","1.1.1","host","USB","35","0003fc000300fcff","URB_INTERRUPT in"
"5745","56.867228","1.1.1","host","USB","35","0006fc000600fcff","URB_INTERRUPT in"
"5747","56.868227","1.1.1","host","USB","35","0004fb000400fbff","URB_INTERRUPT in"
"5749","56.869227","1.1.1","host","USB","35","0004fd000400fdff","URB_INTERRUPT in"
"5751","56.870228","1.1.1","host","USB","35","0003fc000300fcff","URB_INTERRUPT in"
"5753","56.871227","1.1.1","host","USB","35","0005fc000500fcff","URB_INTERRUPT in"
"5755","56.872228","1.1.1","host","USB","35","0003fe000300feff","URB_INTERRUPT in"
"5757","56.873227","1.1.1","host","USB","35","0004fc000400fcff","URB_INTERRUPT in"
"5759","56.874227","1.1.1","host","USB","35","0005fd000500fdff","URB_INTERRUPT in"
"5761","56.875229","1.1.1","host","USB","35","0004fd000400fdff","URB_INTERRUPT in"
"5763","56.876229","1.1.1","host","USB","35","0004fd000400fdff","URB_INTERRUPT in"
"5765","56.877228","1.1.1","host","USB","35","0003fd000300fdff","URB_INTERRUPT in"
"5767","56.878229","1.1.1","host","USB","35","0005fe000500feff","URB_INTERRUPT in"
